MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
1,원주,어르신,출장,74,관리자,2등급,20,M,161.9,61.9,20.5,80,62,151,35.6,36,,,8.1,,,,,,23.6,,,,,20,,138,5.4,21.65,58.2,,,,,,,,,,,,,,,,,,,36.0
1,화성,성인,일반,22,관리자,참가,20,M,167.5,64.2,12.5,,62,122,35.7,41.1,,,11.5,,,,,,22.9,54,33,9.5,248,,,,,,64.0,,41.6,,,,,,,,,,,,,,,,,
1,청주,성인,일반,46,관리자,참가,20,F,157.5,48.4,32.2,70.7,72,110,22.6,26,,,10.5,,,,,,19.5,13,,,139,,,,,,53.7,,,,,,,,96,37.5,,,0.402,,,,,,,
1,청주,성인,일반,57,관리자,2등급,20,F,160,50.8,25.2,72.4,84,137,21.8,22.7,,,20.7,,,,,,19.8,21,,,121,,,,,,44.7,,,,,,,,85,36.4,,,0.448,,,,,,,
1,원주,어르신,출장,76,관리자,2등급,20,M,165.9,69.9,41.5,98,83,155,37.6,38.8,,,7.7,,,,,,25.4,,,,,18,,134,4.6,20.59,55.5,,,,,,,,,,,,,,,,,,,38.8
4,미추홀,청소년,일반,18,관리자,참가,20,M,188,87.9,18.3,90.1,64,125,41.7,36.6,31,,10.5,21.32,0.497,48.179,13,48.777,24.9,,41,,,,,,,,47.4,,41.5,,,,,,,,,,,,,,,,,
7,화성,어르신,일반,73,관리자,참가,20,M,168.7,62.8,22.3,,81,151,30.4,28.9,,,-2.3,,,,,,22.1,,,,,23,,121,5.57,20.85,48.4,,,,,,,,,,,,,,,,,,,30.4
1,원주,어르신,출장,65,관리자,2등급,20,M,173.4,72.6,31.5,97.5,95,156,35.7,44.1,,,10.4,,,,,,24.1,,,,,25,,143,5,20.09,60.7,,,,,,,,,,,,,,,,,,,44.1
5,화성,어르신,일반,74,관리자,1등급,20,M,168.2,70.8,25.2,,86,143,37.6,38.2,,,15,,,,,,25.0,,,,,29,,145,4.06,16.78,54.0,,,,,,,,,,,,,,,,,,,38.2
2,보은,어르신,일반,69,관리자,2등급,20,F,164.2,62.5,27.9,,81,155,20.9,24.2,,,20.2,,,,,,23.2,,,,,19,,137,5.22,24.82,38.7,,,,,,,,,,,,,,,,,,,24.2
7,보은,어르신,일반,70,관리자,1등급,20,F,155,64.4,40,,68,127,17.1,24.9,,,20.2,,,,,,26.8,,,,,24,,129,5.53,21.90,38.7,,,,,,,,,,,,,,,,,,,24.9
5,화성,어르신,일반,81,관리자,3등급,20,M,171.4,59.3,12.7,,91,141,35.9,34.6,,,-3.4,,,,,,20.2,,,,,22,,111,5.62,25.63,60.5,,,,,,,,,,,,,,,,,,,35.9
2,원주,어르신,출장,69,관리자,3등급,20,M,173.1,81.8,33.4,101.4,94,145,40.4,48.3,,,5.3,,,,,,27.3,,,,,24,,138,4.56,23.34,59.0,,,,,,,,,,,,,,,,,,,48.3
8,사상,성인,일반,20,관리자,3등급,20,M,177.3,69.5,15.3,71,78,131,36.5,40.8,,,9.4,,,,,,22.1,45,52,,,,,,,,58.7,,45.2,,,,,,,,,,0.347,0.560,,,,,,
3,부천,어르신,일반,66,관리자,3등급,20,M,170.0,73.0,23.1,,85,145,37.4,34.1,,,2.2,,,,,,25.3,,,,,28,,138,4.28,16.54,51.2,,,,,,,,,,,,,,,,,,,37.4
1,원주,어르신,출장,67,관리자,3등급,20,M,172.9,79.1,32.4,92.7,98,13,41.9,45.4,,,5.7,,,,,,26.5,,,,,23,,140,5.50,23.22,57.4,,,,,,,,,,,,,,,,,,,45.4
4,서구(대전),성인,일반,49,관리자,3등급,20,F,165.6,67.7,35,,81,134,32.5,33.3,,,13,,,,,,24.7,20,,,154,,,,,,49.2,,,78,116,136,,32.9,,,,,0.441,,,,,,,
1,원주,어르신,출장,74,관리자,참가,20,M,172.6,70.8,27,93,76,152,44.3,45.9,,,-7.1,,,,,,23.8,,,,,29,,149,5.22,23.66,64.8,,,,,,,,,,,,,,,,,,,45.9
1,춘천,성인,일반,57,관리자,참가,20,M,175.2,100.3,40.1,123.3,88,158,43.6,50.9,,,-4.2,,,,,,32.7,0,4,,,,,,,,50.7,,26.6,,,,,,,,,,0.370,0.280,,,,,,
1,북구(광주),성인,일반,23,관리자,3등급,20,F,168.9,62.2,31.7,71.8,67,107,21.7,24.3,,,23.5,,,,,,21.8,24,,,,,,,,,39.1,,,88,116,146,,37.0,,,,,0.407,0.460,,,,,,
1,원주,어르신,출장,71,관리자,2등급,20,M,159,67.1,37.5,95,84,155,39.4,15,,,7.1,,,,,,26.5,,,,,31,,156,4.37,20.47,58.7,,,,,,,,,,,,,,,,,,,39.4
2,부천,어르신,일반,72,관리자,3등급,20,M,168.9,70.4,25.7,,81,156,36.5,42.8,,,4.2,,,,,,24.7,,,,,27,,129,4.40,16.32,60.8,,,,,,,,,,,,,,,,,,,42.8
1,제주,어르신,일반,65,관리자,참가,20,M,158.1,65.4,30.3,85.8,71,125,27.2,28.1,,,10.5,,,,,,26.2,,,,,24,,106,4.9,21.3,43.0,,,,,,,,,,,,,,,,,,,28.1
1,남구(울산),성인,일반,22,관리자,2등급,20,M,183.9,81.5,21.3,94.1,75,127,46.9,52.9,,,17.1,,,,,,24.1,56,,,215,,,,,,64.9,,,,,,,,110,45.1,,,0.413,,,,,,,
7,서초,어르신,일반,68,관리자,2등급,20,M,161.3,63.2,27.5,82.0,82,137,32.5,37.6,,,10.1,,,,,,24.3,,,,,31,,128,5.00,19.67,59.5,,,,,,,,,,,,,,,,,,,37.6
8,제주,어르신,일반,72,관리자,2등급,20,F,158.3,55.1,34.8,81.6,89,140,23.6,21,,,17.4,,,,,,22.0,,,,,27,,101,4.6,18.2,42.8,,,,,,,,,,,,,,,,,,,23.6
1,광주,성인,일반,55,관리자,참가,20,F,164.1,56.1,18.7,75.6,98,153,26.4,27,,,9.5,,,,,,20.8,16,,,,,,,,,48.1,,,,,,,,152,27.7,,,0.403,0.435,,,,,,
2,창원,성인,일반,60,관리자,2등급,20,M,170.2,85.2,30.4,99,96,146,42.4,49,,,8.4,,,,,,29.4,29,21,,165,,,,,,57.5,,32.7,,,,,,,,,,0.403,,,,,,,
1,KSPO송파,성인,일반,24,관리자,3등급,20,F,164.8,59.1,31.9,85,74,107,25.4,27.4,,,20.2,,,,,,21.8,26,,,,,,,,,46.4,,,,,,,,110,37.9,,,0.359,0.410,,,,,,
1,광주,성인,일반,57,관리자,참가,20,F,156.8,61.5,33.2,84.9,77,123,22.5,27.2,,,16.5,,,,,,25.0,0,,,,,,,,,44.2,,,89,136,171,,27.3,,,,,0.467,0.326,,,,,,
2,서대문,성인,일반,24,관리자,3등급,20,F,170.7,54.9,22.7,,81,123,19.9,23.8,,,18.8,,,,,,18.8,23,,,179,,,,,,43.4,,,,,,,,116,38.8,,,0.444,,,,,,,
1,서초,성인,일반,41,관리자,참가,20,F,150.0,61.2,18.4,85.3,73,113,16.5,15.6,,,8.4,,,,,,27.2,7,,,,,,,,,27.0,,,99,116,136,,33.8,,,,,0.453,0.415,,,,,,
2,KSPO송파,성인,일반,34,관리자,2등급,20,F,155.3,50.7,23,76.5,63,110,23.5,23.2,,,23.2,,,,,,21.0,42,25,,158,,,,,,46.4,,35.2,,,,,,,,,,0.388,,,,,,,
3,중구(서울),성인,일반,22,관리자,참가,20,F,172.8,60.1,27.5,,66,120,27.9,28.4,,,7.5,,,,,,20.1,11,,,176,,,,,,47.3,,,,,,,,134,35.9,,,0.384,,,,,,,
1,KSPO송파별관(파크텔3층),어르신,일반,67,관리자,참가,20,M,170.5,72,24.6,,96,156,40.7,35.5,,,0.4,,,,,,24.8,,,,,25,,104,4.99,19.91,56.5,,,,,,,,,,,,,,,,,,,40.7
1,강북,어르신,일반,66,관리자,참가,20,F,158.7,67.40,36.3,86.2,64,134,17.6,20,,,,,,,,,26.8,,,,,21,,110,5.3,23.1,29.7,,,,,,,,,,,,,,,,,,,20.0
1,동작,청소년,일반,18,관리자,참가,20,M,171.1,68.7,27.2,81,96,152,31.3,29.4,23,,17.1,21,0.489,55.775,5,56.005,23.5,,24,,,,,,,,45.6,,38.9,,,,,,,,,,,,,,,,,
1,동작,성인,일반,32,관리자,2등급,20,F,161.1,49.3,14.5,,80,119,27.2,25.6,,,16.3,,,,,,19.0,25,23,,,,,,,,55.2,,35.0,,,,,,,,,,0.31,0.465,,,,,,
2,천안,성인,일반,26,관리자,참가,20,F,166.3,53.8,35.3,,58,110,26.4,28.8,,,11.1,,,,,,19.5,18,,,,,,,,,53.5,,,,,,,,103,39.9,,,0.437,0.403,,,,,,
2,중구(서울),어르신,일반,74,관리자,참가,20,M,176,73.2,26.4,,79,133,30.7,29.6,,,10.1,,,,,,23.6,,,,,16,,107,5.6,24.9,41.9,,,,,,,,,,,,,,,,,,,30.7
2,미추홀,어르신,일반,66,관리자,2등급,20,F,154.1,56.2,33.4,78,82,136,20.9,20.6,,,27.1,,,,,,23.7,,,,,27,,119,5.44,21.27,37.2,,,,,,,,,,,,,,,,,,,20.9
3,스포원(금정),어르신,출장,70,관리자,2등급,20,M,172.3,63.4,22.8,,69,128,40.1,42.2,,,13,,,,,,21.4,,,,,24,,110,4.96,21.17,66.6,,,,,,,,,,,,,,,,,,,42.2
7,중구(서울),어르신,일반,71,관리자,2등급,20,M,165.1,79.6,34.3,,72,144,40.3,39.4,,,6.6,,,,,,29.2,,,,,26,,115,5.5,21.7,50.6,,,,,,,,,,,,,,,,,,,40.3
2,스포원(금정),어르신,출장,73,관리자,참가,20,M,177.1,73.4,28.8,,82,155,50.3,51,,,-5.4,,,,,,23.4,,,,,17,,85,5.9,24.9,69.5,,,,,,,,,,,,,,,,,,,51.0
1,성동,어르신,일반,65,관리자,2등급,20,M,167.3,71.1,21.2,,87,136,40.5,43.7,,,10.7,,,,,,25.4,,,,,29,,146,4.18,15.7,61.5,,,,,,,,,,,,,,,,,,,43.7
2,미추홀,어르신,일반,76,관리자,3등급,20,M,165.8,70.9,37.2,93,57,139,23.1,31.5,,,1.4,,,,,,25.8,,,,,27,,113,6.13,24.98,44.4,,,,,,,,,,,,,,,,,,,31.5
2,스포원(금정),어르신,출장,66,관리자,3등급,20,M,163.7,71.5,28.1,,88,144,46.2,47.3,,,4.1,,,,,,26.7,,,,,25,,99,5.03,22.5,66.2,,,,,,,,,,,,,,,,,,,47.3
10,스포원(금정),어르신,출장,65,관리자,참가,20,M,170.2,75.5,23.1,,93,157,45.2,37.8,,,-7.6,,,,,,26.1,,,,,25,,111,4.3,17.9,59.9,,,,,,,,,,,,,,,,,,,45.2
1,동구(광주),성인,일반,21,관리자,3등급,20,F,161.3,52.7,23.9,72,71,109,29.6,28.8,,,26,,,,,,20.3,23,,12.27,172,,,,,,56.2,,,95,124,150,,38.9,,,,,,,,,,,,
4,청주,성인,일반,34,관리자,참가,20,M,174.2,74.7,25.6,92.2,73,124,48.6,52.4,,,12.3,,,,,,24.6,33,34,,219,,,,,,70.1,,39.2,,,,,,,,,,0.356,,,,,,,
1,양평,성인,일반,60,관리자,참가,20,M,178.7,94.20,29.8,105.2,92,141,41.0,44.2,,,2.8,,,,,,29.5,21,,,174,,,,,,46.9,,,,,,,,124,30.5,,,0.446,,,,,,,
1,스포원(금정),어르신,출장,65,관리자,참가,20,M,171,56.1,15.1,,78,143,27.3,33,,,-1,,,,,,19.2,,,,,19,,102,5.24,22.49,58.8,,,,,,,,,,,,,,,,,,,33.0
2,스포원(금정),어르신,출장,66,관리자,2등급,20,M,169.2,74.2,30.8,,89,158,35.3,42.5,,,10.7,,,,,,25.9,,,,,21,,118,4.8,20.7,57.3,,,,,,,,,,,,,,,,,,,42.5
6,마포,어르신,일반,79,관리자,2등급,20,M,162.3,60.3,15.3,80,77,147,39.5,32.9,,,5.8,,,,,,22.9,,,,,30,,139,4.26,18.17,65.5,,,,,,,,,,,,,,,,,,,39.5
1,마포,어르신,일반,67,관리자,2등급,20,M,166.9,65.3,23.8,80,81,124,43.2,42.6,,,8.3,,,,,,23.4,,,,,30,,130,4.48,19.32,66.2,,,,,,,,,,,,,,,,,,,43.2
1,연제,성인,일반,58,관리자,3등급,20,F,146.6,45.8,28.7,72,95,149,12.2,17.5,,,22,,,,,,21.3,14,,,,,,,,,38.2,,,,,,,,97,34.7,,,0.359,0.383,,,,,,
4,성동,성인,일반,24,관리자,참가,20,F,171.9,56.8,25.5,,80,130,26.6,24.6,,,15.7,,,,,,19.2,16,,,165,,,,,,46.8,,,,,,,,124,37.5,,,0.358,,,,,,,
2,KSPO광주,성인,일반,51,관리자,참가,20,F,160.1,61.9,32.1,73.0,68,113,32.5,30.7,,,15.6,,,,,,24.1,6,,,,,,,,,52.5,,,,,,,,116,31.1,,,0.291,0.452,,,,,,
2,양평,어르신,일반,65,관리자,2등급,20,F,150.6,66.30,34.5,88.5,86,158,29.9,32.0,,,15.6,,,,,,29.2,,,,,25,,110,6.24,22.52,48.3,,,,,,,,,,,,,,,,,,,32.0
1,KSPO광주,성인,일반,25,관리자,3등급,20,M,168.6,73.2,22.9,83.5,67,142,36.8,41,,,9.6,,,,,,25.8,44,,,,,,,,,56.0,,,,,,,,71,50.7,,,0.363,0.595,,,,,,
1,성동,성인,일반,28,관리자,2등급,20,F,161.8,63.9,32.2,,65,123,21.8,31.5,,,18.2,,,,,,24.4,43,,,166,,,,,,49.3,,,,,,,,96,37.4,,,0.315,,,,,,,
3,무안,어르신,일반,72,관리자,3등급,20,M,166,67.4,24.1,74,74,139,37.6,39.4,,,22.8,,,,,,24.5,,,,,30,,115,5.37,25.72,58.5,,,,,,,,,,,,,,,,,,,39.4
7,군산,성인,일반,61,관리자,1등급,20,F,160.2,52.1,19.7,65,61,107,29,29.3,,,25.3,,,,,,20.3,44,,,167,,,,,,56.2,,,,,,,,96,34.1,,,0.406,,,,,,,
3,군산,성인,일반,59,관리자,3등급,20,M,168.4,66.8,20.9,80,82,148,43.7,39,,,14.5,,,,,,23.6,37,,11.37,202,,,,,,65.4,,,,,,,,126,35.7,,,,,,,,,,
2,김천,어르신,일반,73,관리자,2등급,20,F,139.7,51.6,41.9,79.7,63,105,18.2,17.2,,,14.2,,,,,,26.4,,,,,29,,116,5.78,24.78,35.3,,,,,,,,,,,,,,,,,,,18.2
1,연제,어르신,일반,66,관리자,2등급,20,M,170.0,81.8,27.6,97.8,94,151,27.8,45.3,,,17.3,,,,,,28.3,,,,,25,,131,4.8,22.0,55.4,,,,,,,,,,,,,,,,,,,45.3
2,달서,성인,일반,37,관리자,2등급,20,M,167.6,69.66,17,82.2,77,136,48.1,50,,,17.4,,,,,,24.8,58,,,243,,,,,,71.8,,,,,,,,120,41.3,,,0.293,,,,,,,
1,KSPO송파별관(파크텔3층),어르신,일반,65,관리자,3등급,20,M,171.7,62.7,16.6,,83,148,46.8,46.5,,,12,,,,,,21.3,,,,,26,,107,5.74,20.20,74.6,,,,,,,,,,,,,,,,,,,46.8
4,KSPO광주,성인,일반,25,관리자,3등급,20,F,161.3,58.7,24.0,70.2,96,155,23.6,23,,,23.0,,,,,,22.6,29,,,174,,,,,,40.2,,,,,,,,76,41.6,,,0.336,,,,,,,
4,세종,어르신,일반,67,관리자,2등급,20,M,165,60.9,19.7,76,71,116,26.2,30.6,,,12.4,,,,,,22.4,,,,,35,,141,5.41,20.90,50.2,,,,,,,,,,,,,,,,,,,30.6
1,성동,성인,일반,38,관리자,3등급,20,M,168.3,67.5,26.3,,81,126,30.3,35.2,,,13.7,,,,,,23.8,55,,,215,,,,,,52.1,,,94,115,132,166,41.5,,,,,0.369,,,,,,,
1,춘천,어르신,일반,79,관리자,3등급,20,M,163,66.6,31.7,88.9,71,150,34.3,32.7,,,1.8,,,,,,25.1,,,,,23,,126,6.18,24.82,51.5,,,,,,,,,,,,,,,,,,,34.3
5,KSPO대구,성인,일반,23,관리자,참가,20,F,164.8,49.8,23.6,73.1,68,111,22.2,24.6,,,20,,,,,,18.3,0,,,,,,,,,49.4,,,,,,,,128,38.2,,,0.316,0.447,,,,,,
1,서대문,성인,일반,63,관리자,참가,20,M,164,61.5,26.3,,70,137,34.3,34.3,,,1.2,,,,,,22.9,17,,,,,,,,,55.8,,,,,,,,97,39.8,,,0.376,0.477,,,,,,
6,동작,어르신,일반,66,관리자,2등급,20,M,176.2,66.7,16.3,,76,141,48.8,48.6,,,8.7,,,,,,21.5,,,,,31,,140,4.64,18.38,73.2,,,,,,,,,,,,,,,,,,,48.8
6,부천,어르신,일반,71,관리자,3등급,20,M,170.8,74.0,28.6,,86,159,40.9,43.8,,,2.7,,,,,,25.4,,,,,28,,130,4.53,19.28,59.2,,,,,,,,,,,,,,,,,,,43.8
1,부천,어르신,일반,70,관리자,2등급,20,M,163.0,62.3,26.8,,80,148,32.9,32.3,,,11.4,,,,,,23.4,,,,,30,,128,4.75,18.72,52.8,,,,,,,,,,,,,,,,,,,32.9
3,동구(광주),성인,일반,27,관리자,참가,20,M,169.2,61.6,26.5,73,70,114,35.1,35.5,,,3.3,,,,,,21.5,43,,,176,,,,,,57.6,,,,,,,,99,48.8,,,0.335,,,,,,,
1,KSPO송파,성인,일반,25,관리자,참가,20,F,158.1,68.8,43.0,92.2,81,116,20.7,22.3,,,-2,,,,,,27.5,10,,,,,,,,,32.4,,,94,133,159,,32.9,,,,,0.373,0.426,,,,,,
1,KSPO송파,성인,일반,55,관리자,3등급,20,F,155,52.1,23.0,73.2,52,111,21.7,24.3,,,21.0,,,,,,21.7,34,,,,,,,,,46.6,,,70,94,155,,29.5,,,,,0.408,0.391,,,,,,
1,중구(서울),어르신,일반,84,관리자,3등급,20,F,147.2,58.8,41.3,92.5,63,146,15,17.1,,,18.8,,,,,,27.1,,,,,10,,70,8.56,31.22,29.1,,,,,,,,,,,,,,,,,,,17.1
1,KSPO아산,청소년,일반,18,관리자,참가,20,M,178.7,73.2,16.3,76.2,58,117,42.2,51.4,,46,10.9,18.85,0.582,49.399,14,50.043,22.9,,29,,,,,,,,70.2,,40.2,,,,,,,,,,,,,,,,,
1,오산,어르신,일반,70,관리자,2등급,20,M,164.4,62.1,23.5,83.3,94,144,31,31.7,,,8.8,,,,,,23.0,,,,,28,,119,4.88,19.38,51.0,,,,,,,,,,,,,,,,,,,31.7
2,오산,어르신,일반,84,관리자,2등급,20,M,161.8,67.6,27.6,84.5,67,152,29,33.4,,,1.5,,,,,,25.8,,,,,26,,90,6.59,22.97,49.4,,,,,,,,,,,,,,,,,,,33.4
3,KSPO송파별관(파크텔3층),어르신,일반,69,관리자,2등급,20,M,165.2,62.3,25.5,,92,158,38.5,40.9,,,8.7,,,,,,22.8,,,,,25,,135,5.37,17.33,65.7,,,,,,,,,,,,,,,,,,,40.9
3,성남,어르신,일반,78,관리자,3등급,20,F,151.8,49.8,34.4,79,68,132,13.8,9.7,,,13.9,,,,,,21.6,,,,,19,,113,6.44,26.72,27.7,,,,,,,,,,,,,,,,,,,13.8
1,성남,어르신,일반,75,관리자,2등급,20,F,158.9,62.0,31.7,87.5,68,148,21.3,28.1,,,27.9,,,,,,24.6,,,,,18,,121,5.41,27.53,45.3,,,,,,,,,,,,,,,,,,,28.1
9,성남,어르신,일반,76,관리자,1등급,20,F,152.1,53.0,35.2,87,78,138,24,21.3,,,25.8,,,,,,22.9,,,,,24,,118,5.78,24.03,45.3,,,,,,,,,,,,,,,,,,,24.0
4,성남,어르신,일반,76,관리자,참가,20,F,148.9,53.6,39.3,86,65,123,8.3,13.2,,,18.2,,,,,,24.2,,,,,16,,105,7.20,35.09,24.6,,,,,,,,,,,,,,,,,,,13.2
1,오산,어르신,일반,65,관리자,참가,20,F,150.9,76,48.1,110.1,96,114,15.6,20.7,,,4.2,,,,,,33.4,,,,,21,,96,6.15,24,27.2,,,,,,,,,,,,,,,,,,,20.7
6,오산,어르신,일반,73,관리자,참가,20,F,156.2,69.1,43,95.6,91,159,21.9,25.8,,,8.7,,,,,,28.3,,,,,21,,91,6.09,26.03,37.3,,,,,,,,,,,,,,,,,,,25.8
4,수원,어르신,일반,66,관리자,3등급,20,F,152.6,55.4,32.9,74,75,145,20.3,22.6,,,13.2,,,,,,23.8,,,,,22,,120,6.1,22.6,40.8,,,,,,,,,,,,,,,,,,,22.6
1,세종,성인,일반,36,관리자,참가,20,M,180.5,97.7,33.9,111.4,61,131,44.7,47.9,,,9.8,,,,,,30.0,35,,,186,,,,,,49.0,,,,,,,,105,38.5,,,0.321,,,,,,,
1,남구(부산),어르신,일반,72,관리자,2등급,20,M,177.1,77.10,27.7,89.4,92,150,35.8,38.4,,,5.5,,,,,,24.6,,,,,22,,118,6.03,23.08,49.8,,,,,,,,,,,,,,,,,,,38.4
3,남구(부산),어르신,일반,72,관리자,3등급,20,M,169.9,73.80,18.6,81.9,87,126,37,32.8,,,2.1,,,,,,25.6,,,,,26,,121,6.27,24.10,50.1,,,,,,,,,,,,,,,,,,,37.0
1,강릉,성인,일반,20,관리자,참가,20,M,166.0,68.8,23.1,81.6,84,142,29.7,35.4,,,6.6,,,,,,25.0,32,,,185,,,,,,51.5,,,,,,,,116,46.1,,,0.370,,,,,,,
3,사천,성인,일반,19,관리자,3등급,20,M,169.6,75.5,23,89.3,63,125,47.5,45.6,,,16.2,,,,,,26.2,46,63,,226,,,,,,62.9,,47.2,,,,,,,,,,0.222,,,,,,,
2,오산,성인,일반,62,관리자,참가,20,F,154.7,74.9,46.9,101.8,98,159,21.7,24.9,,,3,,,,,,31.3,0,7,,101,,,,,,33.2,,24.7,,,,,,,,,,0.397,,,,,,,
1,오산,성인,일반,61,관리자,3등급,20,F,159.5,47.4,29.9,75.6,61,107,18.1,25.8,,,13.8,,,,,,18.6,16,10,,115,,,,,,54.4,,30.2,,,,,,,,,,0.442,,,,,,,
1,강북,성인,일반,55,관리자,참가,20,F,160.4,57.30,23.1,78.9,105,175,19.4,21.7,,,9.7,,,,,,22.3,15,,,147,,,,,,37.9,,,,,,,,138,28.8,,,0.445,,,,,,,
7,보은,어르신,일반,70,관리자,참가,20,F,144.6,47.4,30.6,,61,124,23.2,24.6,,,-8.9,,,,,,22.7,,,,,27,,132,4.88,21.57,51.9,,,,,,,,,,,,,,,,,,,24.6
1,청주,성인,일반,58,관리자,참가,20,F,150.3,62.7,42,86.3,62,114,24.9,21.8,,,18.7,,,,,,27.8,0,,,109,,,,,,39.7,,,,,,,,94,31.3,,,0.469,,,,,,,
1,중구(서울),성인,일반,60,관리자,2등급,20,M,163.9,54.5,9.1,,90,157,31.8,35.1,,,11.5,,,,,,20.3,26,,11.62,,,,,,,64.4,,,93,112,133,160,38.8,,,,,,0.489,,,,,,
4,보은,어르신,일반,76,관리자,1등급,20,F,155.6,54.8,27.3,,71,140,29.4,31.5,,,18.8,,,,,,22.6,,,,,32,,137,4.81,20.41,57.5,,,,,,,,,,,,,,,,,,,31.5
2,서초,어르신,일반,67,관리자,1등급,20,F,156.8,54.2,32.2,84.5,84,151,22.3,25.9,,,21.0,,,,,,22.0,,,,,28,,117,4.78,18.43,47.8,,,,,,,,,,,,,,,,,,,25.9
1,달서,성인,일반,25,관리자,2등급,20,M,174.1,69.68,13.1,77.3,61,101,46.5,43.6,,,10.2,,,,,,23,48,,,,,,,,,66.7,,,,,,,,102,47.4,,,0.276,0.651,,,,,,
1,오산,성인,일반,55,관리자,2등급,20,F,164.2,53.4,26.8,75.5,77,110,21.1,22,,,24,,,,,,19.8,24,,,,,,,,,41.2,,,85,109,142,,33.4,,,,,0.349,0.415,,,,,,
4,KSPO대구,성인,일반,20,관리자,2등급,20,M,171.7,62.9,6.2,66.3,74,126,47.7,55.2,,,17.9,,,,,,21.3,48,,10.6,,,,,,,87.8,,,69,97,117,157,50.2,,,,,,0.527,,,,,,
1,부천,어르신,일반,68,관리자,참가,20,M,170.4,76.4,32.3,,76,139,38.1,36.7,,,-8.0,,,,,,26.3,,,,,23,,124,4.84,19.87,49.9,,,,,,,,,,,,,,,,,,,38.1
1,오산,성인,일반,60,관리자,참가,20,M,171.7,94.4,33.7,109.5,81,143,22,27.2,,,-12.9,,,,,,32.0,22,,,,,,,,,28.8,,,86,111,141,,27.6,,,,,0.417,0.353,,,,,,
2,천안,어르신,일반,66,관리자,3등급,20,M,170.6,83.3,33.1,,83,159,35.7,42.2,,,3.0,,,,,,28.6,,,,,22,,121,5.37,23.26,50.7,,,,,,,,,,,,,,,,,,,42.2
4,천안,성인,일반,20,관리자,참가,20,M,169.4,68.1,26.7,,82,131,38.8,44.1,,,12.7,,,,,,23.7,41,,,,,,,,,64.8,,,,,,,,134,43.9,,,0.364,0.564,,,,,,
5,동구(광주),성인,일반,33,관리자,참가,20,M,186.9,102.3,25.4,106,69,123,38.1,54.9,,,,,,,,,29.3,21,,,189,,,,,,53.7,,,,,,,,92,40.6,,,0.473,,,,,,,
5,화성,어르신,일반,69,관리자,2등급,20,M,166.1,65.5,26.3,,94,147,43.8,42.5,,,9.5,,,,,,23.7,,,,,29,,130,4.37,17.38,66.9,,,,,,,,,,,,,,,,,,,43.8
1,KSPO송파,성인,일반,25,관리자,2등급,20,F,177.2,50.1,21.9,65.5,80,107,25.1,25.5,,,19.4,,,,,,16.0,28,,,166,,,,,,50.9,,,99,138,156,,40.4,,,,,0.368,,,,,,,
2,중구(서울),성인,일반,60,관리자,3등급,20,M,172.2,70.9,19.2,,89,147,40.6,41.3,,,4.9,,,,,,23.9,43,,11.2,190,,,,,,58.3,,,83,107,122,144,39.3,,,,,,,,,,,,
1,포천,성인,일반,21,관리자,참가,20,M,181.9,81.1,27.5,85,84,130,35.1,38,,,10.2,,,,,,24.5,24,26,11.00,184,,,,,,46.9,,37.3,,,,,,,,,,,,,,,,,
1,고양,성인,일반,49,관리자,참가,20,F,159.5,57.6,31.2,,66,111,17.4,23,,,15,,,,,,22.6,23,7,14.36,137,,,,,,39.9,,28.1,,,,,,,,,,,,,,,,,
1,화성,어르신,일반,65,관리자,2등급,20,M,165.8,46.3,12.1,,86,147,24.2,21.3,,,8.7,,,,,,16.8,,,,,28,,121,5.28,19.38,52.3,,,,,,,,,,,,,,,,,,,24.2
